ID,Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
2816,2012,No definido,5081564299,19/10/2012,20/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2103917
2817,2009,No definido,468219769,06/05/2010,06/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95848
2818,2013,No definido,1082000000,24/07/2015,23/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90450
2819,2015,No definido,15500000,17/10/2015,18/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1838482
2820,2009,No definido,25997267,30/01/2010,01/06/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1373506
2821,2012,No definido,760410420,27/03/2013,26/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1530648
2822,2012,No definido,760410420,27/03/2013,26/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-88370
2823,2009,No definido,49496982,01/01/2010,01/04/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86709
2824,2011,No definido,21484683838,11/12/2014,12/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90159
2825,2009,No definido,203000000,01/07/2010,01/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-86578
2826,2011,No definido,3599927139,01/01/2013,01/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91947
2827,2011,No definido,1799959689,01/01/2013,01/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-86575
2828,2009,No definido,450310000,01/08/2010,01/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91345
2829,2010,No definido,51472681,22/12/2010,22/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90664
2830,2009,No definido,1146000000,03/03/2011,01/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90346
2831,2011,No definido,2225722169,01/01/2013,15/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90773
2832,2009,No definido,25997267,09/02/2010,11/06/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2497553
2833,2011,No definido,689969799,28/12/2011,29/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-92198
2834,2009,No definido,173600000,01/01/2010,01/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91322
2835,2011,No definido,2699986411,01/01/2013,20/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86586
2836,2012,No definido,2800000000,01/01/2013,08/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-86586
2837,2009,No definido,25997267,09/02/2010,11/06/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1980500
2838,2011,No definido,298000000,23/12/2011,24/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104762
2839,2011,No definido,369000000,23/12/2011,24/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104144
2840,2011,No definido,108816000,30/12/2011,17/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103144
2841,2011,No definido,188332000,30/12/2011,22/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1834496
2842,2011,No definido,450860000,30/12/2011,17/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1994665
2843,2013,No definido,1034109854,03/02/2014,06/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101297
2844,2013,No definido,1049553298,31/12/2013,02/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-93095
2845,2011,No definido,112500000,23/12/2011,24/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91013
2846,2011,No definido,173000000,30/12/2011,11/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-92728
2847,2011,No definido,1233569549,01/04/2012,02/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-99468
2848,2011,No definido,2700000000,29/06/2012,14/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2497723
2849,2011,No definido,189978868,28/11/2011,29/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1724309
2850,2011,No definido,194396000,30/12/2011,22/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2149225
2851,2013,No definido,219932006,24/03/2015,23/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2133778
2852,2011,No definido,649282000,30/12/2011,11/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-1905214
2853,2011,No definido,245037000,30/12/2011,17/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90754
2854,2011,No definido,4672129391,24/12/2011,26/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100522
2855,2013,No definido,210270207,21/04/2014,21/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1810713
2856,2015,No definido,1777783935,21/09/2015,20/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-101948
2857,2010,No definido,173732000,30/12/2011,22/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-92126
2858,2013,No definido,329241756,09/05/2014,08/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1596565
2859,2009,No definido,180000000,02/09/2010,01/01/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-89825
2860,2011,No definido,270000000,22/12/2011,23/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90032
2861,2011,No definido,575058116,23/12/2011,24/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1357405
2862,2013,No definido,230661794,31/03/2014,30/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-98061
2863,2011,No definido,151585000,29/12/2011,29/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100928
2864,2009,No definido,153000000,07/09/2010,08/10/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-92094
2865,2011,No definido,663703811,28/11/2011,30/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1614310
2866,2011,No definido,239314000,31/12/2011,20/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-89802
2867,2011,No definido,1799000000,01/07/2011,02/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90840
2868,2013,No definido,499427797,11/03/2014,10/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-103239
2869,2011,No definido,24000000,17/11/2011,19/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2204341
2870,2011,No definido,217596179,21/09/2011,23/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91739
2871,2011,No definido,117000000,23/12/2011,24/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-91122
2872,2010,No definido,218978000,30/12/2011,17/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-89092
2873,2013,No definido,447771426,02/04/2014,01/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2497742
2874,2011,No definido,399246363,23/12/2011,24/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-88005
2875,2009,No definido,180000000,07/10/2010,07/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-87999
2876,2011,No definido,120000000,15/08/2012,15/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-92070
2877,2013,No definido,199780601,14/03/2014,13/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90732
2878,2013,No definido,1111323601,01/06/2014,01/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95445
2879,2011,No definido,397861000,30/12/2011,30/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2213822
2880,2011,No definido,253196000,30/12/2011,11/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-90253
2881,2011,No definido,435814000,30/12/2011,22/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2497584
2882,2011,No definido,312215540,08/10/2011,09/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1506319
2883,2011,No definido,222542000,31/12/2011,20/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4474451
2884,2009,No definido,360975939,14/12/2010,14/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-94166
2885,2011,No definido,21450000,30/12/2011,29/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-82799
2886,2011,No definido,415193823,23/10/2011,24/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95215
2887,2011,No definido,136398000,29/12/2011,29/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-87375
2888,2013,No definido,920818460,21/05/2014,20/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2213404
2889,2011,No definido,11336800,25/10/2011,26/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2228475
2890,2011,No definido,252216000,30/12/2011,17/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1817915
2891,2010,No definido,535274000,16/04/2011,15/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1688876
2892,2011,No definido,347464000,30/12/2011,30/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-104650
2893,2014,No definido,180234080,27/11/2014,27/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-1929090
2894,2011,No definido,210596551,22/10/2011,23/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2497693
2895,2011,No definido,338293000,31/12/2011,06/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-94155
2896,2011,No definido,99000000,23/12/2011,24/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-2204485
2897,2011,No definido,323442113,28/10/2011,29/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2497427
2898,2011,No definido,194396000,09/01/2012,22/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-100755
2899,2013,No definido,676340847,22/01/2014,23/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3278208
2900,2014,No definido,442504339,29/03/2015,29/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-2183520
2901,2011,No definido,11336800,03/11/2011,05/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-106352
2902,2009,No definido,78203384,02/03/2010,01/09/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-98550
2903,2013,No definido,539102067,13/02/2014,15/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95936
2904,2011,No definido,100960252,09/12/2011,10/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-1526010
2905,2010,No definido,174273583,02/12/2011,02/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-11-1638083
2906,2011,No definido,339420000,29/12/2011,28/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-13-1735309
2907,2011,No definido,339420000,29/12/2011,28/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-95972
2908,2010,No definido,40800000,21/01/2011,22/02/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1749487
2909,2011,No definido,346172000,30/12/2011,17/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1105632
2910,2011,No definido,185000000,28/12/2011,29/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79370
2911,2011,No definido,104976000,27/12/2011,28/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79367
2912,2011,No definido,152714166,27/12/2011,28/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79367
2913,2013,No definido,823129168,09/05/2014,08/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79367
2914,2011,No definido,500000000,28/10/2011,29/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1189758
2915,2011,No definido,22400000,30/11/2011,01/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79001
2916,2011,No definido,500000000,28/10/2011,29/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-78997
2917,2011,No definido,10000000,21/11/2011,23/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1467805
2918,2012,No definido,2259938171,18/01/2013,20/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-78998
2919,2011,No definido,177873095,27/11/2011,28/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1354249
2920,2013,No definido,1022001274,24/07/2014,25/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79003
2921,2011,No definido,323619000,29/12/2011,29/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-80364
2922,2011,No definido,323619000,29/12/2011,29/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85577
2923,2011,No definido,194618000,30/12/2011,11/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-84753
2924,2011,No definido,292240000,23/12/2011,24/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1002653
2925,2011,No definido,177598315,29/08/2011,30/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-83314
2926,2011,No definido,144449000,30/12/2011,30/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-80217
2927,2011,No definido,445523482,23/12/2011,24/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1168023
2928,2011,No definido,127924000,29/12/2011,29/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-80813
2929,2011,No definido,100960252,30/11/2011,01/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79109
2930,2011,No definido,129088000,29/12/2011,28/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-82703
2931,2009,No definido,3332670832,07/08/2010,06/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1154977
2932,2010,No definido,9992700000,01/01/2011,01/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1165413
2933,2010,No definido,4500000000,01/02/2012,04/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1102445
2934,2010,No definido,2815000000,01/01/2011,02/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1102445
2935,2010,No definido,2000000000,03/12/2011,03/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1102445
2936,2010,No definido,559457198,07/04/2011,07/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-76718
2937,2010,No definido,500380570,29/06/2011,29/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-76718
2938,2010,No definido,777848528,30/04/2011,30/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-76718
